,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Resources_Amount,Resources_Rank,Resources_Type_Basic
71816,48,2018,42,17,17,34,17,Examen
71817,48,2018,42,17,17,34,18,Video
71818,48,2018,42,17,17,34,19,QCM
71819,48,2018,42,17,17,34,20,QCM
71820,48,2018,42,17,17,34,21,Lecture
71821,48,2018,42,17,17,34,22,Exercise
71822,48,2018,42,17,17,34,23,Video
71823,48,2018,42,17,17,34,24,QCM
71824,48,2018,42,17,17,34,25,Lecture
71825,48,2018,42,17,17,34,26,QCM
71826,48,2018,42,17,17,34,27,Lecture
71827,48,2018,42,17,17,34,28,Lecture
71828,48,2018,42,17,17,34,29,Lecture
71829,48,2018,42,17,17,34,30,Lecture
71830,48,2018,42,17,17,34,31,Lecture
71831,48,2018,42,17,17,34,32,Video
71832,48,2018,42,17,17,34,33,Lecture
71833,48,2018,42,17,17,34,34,Examen
71834,49,2018,29,5,22,27,1,Exercise
71835,49,2018,29,5,22,27,2,Lecture
71836,49,2018,29,5,22,27,3,Lecture
71837,49,2018,29,5,22,27,4,Video
71838,49,2018,29,5,22,27,5,Exercise
71839,49,2018,29,5,22,27,6,Lecture
71840,49,2018,29,5,22,27,7,Lecture
71841,49,2018,29,5,22,27,8,Video
71842,49,2018,29,5,22,27,9,Lecture
71843,49,2018,29,5,22,27,10,Lecture
71844,49,2018,29,5,22,27,11,Lecture
71845,49,2018,29,5,22,27,12,QCM
71846,49,2018,29,5,22,27,13,Lecture
71847,49,2018,29,5,22,27,14,Examen
71848,49,2018,29,5,22,27,15,Lecture
71849,49,2018,29,5,22,27,16,Lecture
71850,49,2018,29,5,22,27,17,Lecture
71851,49,2018,29,5,22,27,18,QCM
71852,49,2018,29,5,22,27,19,Lecture
71853,49,2018,29,5,22,27,20,Lecture
71854,49,2018,29,5,22,27,21,QCM
71855,49,2018,29,5,22,27,22,Exercise
71856,49,2018,29,5,22,27,23,Lecture
71857,49,2018,29,5,22,27,24,Exercise
71858,49,2018,29,5,22,27,25,Lecture
71859,49,2018,29,5,22,27,26,Lecture
71860,49,2018,29,5,22,27,27,Examen
71861,50,2018,28,5,10,15,1,Video
71862,50,2018,28,5,10,15,2,Lecture
71863,50,2018,28,5,10,15,3,Lecture
71864,50,2018,28,5,10,15,4,QCM
71865,50,2018,28,5,10,15,5,Lecture
71866,50,2018,28,5,10,15,6,Exercise
71867,50,2018,28,5,10,15,7,Lecture
71868,50,2018,28,5,10,15,8,Test
71869,50,2018,28,5,10,15,9,Lecture
71870,50,2018,28,5,10,15,10,QCM
71871,50,2018,28,5,10,15,11,Lecture
71872,50,2018,28,5,10,15,12,QCM
71873,50,2018,28,5,10,15,13,Lecture
71874,50,2018,28,5,10,15,14,Lecture
71875,50,2018,28,5,10,15,15,Examen
71876,51,2018,47,11,34,45,1,QCM
71877,51,2018,47,11,34,45,2,Lecture
71878,51,2018,47,11,34,45,3,Exercise
71879,51,2018,47,11,34,45,4,Lecture
71880,51,2018,47,11,34,45,5,Lecture
71881,51,2018,47,11,34,45,6,Lecture
71882,51,2018,47,11,34,45,7,Lecture
71883,51,2018,47,11,34,45,8,Lecture
71884,51,2018,47,11,34,45,9,Lecture
71885,51,2018,47,11,34,45,10,Exercise
71886,51,2018,47,11,34,45,11,Lecture
71887,51,2018,47,11,34,45,12,Exercise
71888,51,2018,47,11,34,45,13,Lecture
71889,51,2018,47,11,34,45,14,Video
71890,51,2018,47,11,34,45,15,Lecture
71891,51,2018,47,11,34,45,16,Test
71892,51,2018,47,11,34,45,17,Exercise
71893,51,2018,47,11,34,45,18,Lecture
71894,51,2018,47,11,34,45,19,Lecture
71895,51,2018,47,11,34,45,20,Lecture
71896,51,2018,47,11,34,45,21,Exercise
71897,51,2018,47,11,34,45,22,Lecture
71898,51,2018,47,11,34,45,23,Lecture
71899,51,2018,47,11,34,45,24,QCM
71900,51,2018,47,11,34,45,25,QCM
71901,51,2018,47,11,34,45,26,Video
71902,51,2018,47,11,34,45,27,Lecture
71903,51,2018,47,11,34,45,28,Exercise
71904,51,2018,47,11,34,45,29,QCM
71905,51,2018,47,11,34,45,30,Examen
71906,51,2018,47,11,34,45,31,Video
71907,51,2018,47,11,34,45,32,Lecture
71908,51,2018,47,11,34,45,33,Lecture
71909,51,2018,47,11,34,45,34,QCM
71910,51,2018,47,11,34,45,35,Lecture
71911,51,2018,47,11,34,45,36,QCM
71912,51,2018,47,11,34,45,37,Lecture
71913,51,2018,47,11,34,45,38,Lecture
71914,51,2018,47,11,34,45,39,Lecture
71915,51,2018,47,11,34,45,40,Lecture
71916,51,2018,47,11,34,45,41,Video
71917,51,2018,47,11,34,45,42,Exercise
71918,51,2018,47,11,34,45,43,Exercise
71919,51,2018,47,11,34,45,44,Exercise
71920,51,2018,47,11,34,45,45,Examen
71921,52,2018,18,2,4,6,1,Exercise
71922,52,2018,18,2,4,6,2,Lecture
71923,52,2018,18,2,4,6,3,Video
71924,52,2018,18,2,4,6,4,Video
71925,52,2018,18,2,4,6,5,Exercise
71926,52,2018,18,2,4,6,6,Examen
71927,53,2018,12,2,1,3,1,QCM
71928,53,2018,12,2,1,3,2,Video
71929,53,2018,12,2,1,3,3,Exercise
71930,54,2018,8,4,2,6,1,Exercise
71931,54,2018,8,4,2,6,2,Video
71932,54,2018,8,4,2,6,3,Video
71933,54,2018,8,4,2,6,4,Video
71934,54,2018,8,4,2,6,5,QCM
71935,54,2018,8,4,2,6,6,Examen
71936,55,2018,60,22,31,53,1,Lecture
71937,55,2018,60,22,31,53,2,Lecture
71938,55,2018,60,22,31,53,3,Exercise
71939,55,2018,60,22,31,53,4,Video
71940,55,2018,60,22,31,53,5,Lecture
71941,55,2018,60,22,31,53,6,QCM
71942,55,2018,60,22,31,53,7,Lecture
71943,55,2018,60,22,31,53,8,Video
71944,55,2018,60,22,31,53,9,Lecture
71945,55,2018,60,22,31,53,10,QCM
71946,55,2018,60,22,31,53,11,Lecture
71947,55,2018,60,22,31,53,12,Video
71948,55,2018,60,22,31,53,13,QCM
71949,55,2018,60,22,31,53,14,Test
71950,55,2018,60,22,31,53,15,Lecture
71951,55,2018,60,22,31,53,16,Lecture
71952,55,2018,60,22,31,53,17,QCM
71953,55,2018,60,22,31,53,18,Video
71954,55,2018,60,22,31,53,19,Exercise
71955,55,2018,60,22,31,53,20,Lecture
71956,55,2018,60,22,31,53,21,Lecture
71957,55,2018,60,22,31,53,22,Lecture
71958,55,2018,60,22,31,53,23,Exercise
71959,55,2018,60,22,31,53,24,Exercise
71960,55,2018,60,22,31,53,25,Video
71961,55,2018,60,22,31,53,26,Exercise
71962,55,2018,60,22,31,53,27,Examen
71963,55,2018,60,22,31,53,28,Exercise
71964,55,2018,60,22,31,53,29,Lecture
71965,55,2018,60,22,31,53,30,Video
71966,55,2018,60,22,31,53,31,Exercise
71967,55,2018,60,22,31,53,32,QCM
71968,55,2018,60,22,31,53,33,Video
71969,55,2018,60,22,31,53,34,Exercise
71970,55,2018,60,22,31,53,35,Video
71971,55,2018,60,22,31,53,36,QCM
71972,55,2018,60,22,31,53,37,Lecture
71973,55,2018,60,22,31,53,38,Lecture
71974,55,2018,60,22,31,53,39,Video
71975,55,2018,60,22,31,53,40,Test
71976,55,2018,60,22,31,53,41,Lecture
71977,55,2018,60,22,31,53,42,Lecture
71978,55,2018,60,22,31,53,43,Video
71979,55,2018,60,22,31,53,44,Lecture
71980,55,2018,60,22,31,53,45,Video
71981,55,2018,60,22,31,53,46,Exercise
71982,55,2018,60,22,31,53,47,Video
71983,55,2018,60,22,31,53,48,Lecture
71984,55,2018,60,22,31,53,49,Video
71985,55,2018,60,22,31,53,50,Lecture
71986,55,2018,60,22,31,53,51,Video
71987,55,2018,60,22,31,53,52,Exercise
71988,55,2018,60,22,31,53,53,Examen
71989,56,2018,26,2,11,13,1,Video
71990,56,2018,26,2,11,13,2,Lecture
71991,56,2018,26,2,11,13,3,Exercise
71992,56,2018,26,2,11,13,4,Lecture
71993,56,2018,26,2,11,13,5,Exercise
71994,56,2018,26,2,11,13,6,Lecture
71995,56,2018,26,2,11,13,7,Lecture
71996,56,2018,26,2,11,13,8,Lecture
71997,56,2018,26,2,11,13,9,Lecture
71998,56,2018,26,2,11,13,10,Exercise
71999,56,2018,26,2,11,13,11,Lecture
72000,56,2018,26,2,11,13,12,Video
72001,56,2018,26,2,11,13,13,Examen
72002,57,2018,11,1,7,8,1,Exercise
72003,57,2018,11,1,7,8,2,Lecture
72004,57,2018,11,1,7,8,3,Lecture
72005,57,2018,11,1,7,8,4,Lecture
72006,57,2018,11,1,7,8,5,Lecture
72007,57,2018,11,1,7,8,6,Lecture
72008,57,2018,11,1,7,8,7,QCM
72009,57,2018,11,1,7,8,8,Examen
72010,58,2018,28,23,0,23,1,Video
72011,58,2018,28,23,0,23,2,Video
72012,58,2018,28,23,0,23,3,Video
72013,58,2018,28,23,0,23,4,Video
72014,58,2018,28,23,0,23,5,QCM
72015,58,2018,28,23,0,23,6,QCM
72016,58,2018,28,23,0,23,7,QCM
72017,58,2018,28,23,0,23,8,Video
72018,58,2018,28,23,0,23,9,Video
72019,58,2018,28,23,0,23,10,Video
72020,58,2018,28,23,0,23,11,QCM
72021,58,2018,28,23,0,23,12,Video
72022,58,2018,28,23,0,23,13,Video
72023,58,2018,28,23,0,23,14,QCM
72024,58,2018,28,23,0,23,15,Video
72025,58,2018,28,23,0,23,16,QCM
72026,58,2018,28,23,0,23,17,QCM
72027,58,2018,28,23,0,23,18,QCM
72028,58,2018,28,23,0,23,19,Video
72029,58,2018,28,23,0,23,20,Video
72030,58,2018,28,23,0,23,21,Video
72031,58,2018,28,23,0,23,22,Video
72032,58,2018,28,23,0,23,23,Test
72033,59,2018,37,1,25,26,1,Lecture
72034,59,2018,37,1,25,26,2,Exercise
72035,59,2018,37,1,25,26,3,Lecture
72036,59,2018,37,1,25,26,4,Video
72037,59,2018,37,1,25,26,5,Lecture
72038,59,2018,37,1,25,26,6,Exercise
72039,59,2018,37,1,25,26,7,Exercise
72040,59,2018,37,1,25,26,8,Lecture
72041,59,2018,37,1,25,26,9,Lecture
72042,59,2018,37,1,25,26,10,Lecture
72043,59,2018,37,1,25,26,11,Lecture
72044,59,2018,37,1,25,26,12,Lecture
72045,59,2018,37,1,25,26,13,Examen
72046,59,2018,37,1,25,26,14,Lecture
72047,59,2018,37,1,25,26,15,Exercise
72048,59,2018,37,1,25,26,16,Exercise
72049,59,2018,37,1,25,26,17,Lecture
72050,59,2018,37,1,25,26,18,Lecture
72051,59,2018,37,1,25,26,19,Lecture
72052,59,2018,37,1,25,26,20,Exercise
72053,59,2018,37,1,25,26,21,Lecture
72054,59,2018,37,1,25,26,22,Lecture
72055,59,2018,37,1,25,26,23,Lecture
72056,59,2018,37,1,25,26,24,Exercise
72057,59,2018,37,1,25,26,25,Lecture
72058,59,2018,37,1,25,26,26,Examen
72059,60,2018,31,4,15,19,1,Lecture
72060,60,2018,31,4,15,19,2,Video
72061,60,2018,31,4,15,19,3,Exercise
72062,60,2018,31,4,15,19,4,Lecture
72063,60,2018,31,4,15,19,5,Exercise
72064,60,2018,31,4,15,19,6,Lecture
72065,60,2018,31,4,15,19,7,Lecture
72066,60,2018,31,4,15,19,8,Lecture
72067,60,2018,31,4,15,19,9,Lecture
72068,60,2018,31,4,15,19,10,Exercise
72069,60,2018,31,4,15,19,11,Lecture
72070,60,2018,31,4,15,19,12,Lecture
72071,60,2018,31,4,15,19,13,QCM
72072,60,2018,31,4,15,19,14,Video
72073,60,2018,31,4,15,19,15,Exercise
72074,60,2018,31,4,15,19,16,Lecture
72075,60,2018,31,4,15,19,17,Lecture
72076,60,2018,31,4,15,19,18,Video
72077,60,2018,31,4,15,19,19,Examen
72078,61,2018,37,10,27,37,1,Lecture
72079,61,2018,37,10,27,37,2,Lecture
72080,61,2018,37,10,27,37,3,Exercise
72081,61,2018,37,10,27,37,4,Video
72082,61,2018,37,10,27,37,5,QCM
72083,61,2018,37,10,27,37,6,QCM
72084,61,2018,37,10,27,37,7,Lecture
72085,61,2018,37,10,27,37,8,Exercise
72086,61,2018,37,10,27,37,9,Lecture
72087,61,2018,37,10,27,37,10,QCM
72088,61,2018,37,10,27,37,11,Lecture
72089,61,2018,37,10,27,37,12,Exercise
72090,61,2018,37,10,27,37,13,Lecture
72091,61,2018,37,10,27,37,14,QCM
72092,61,2018,37,10,27,37,15,Lecture
72093,61,2018,37,10,27,37,16,Video
72094,61,2018,37,10,27,37,17,Video
72095,61,2018,37,10,27,37,18,Exercise
72096,61,2018,37,10,27,37,19,Test
72097,61,2018,37,10,27,37,20,Lecture
72098,61,2018,37,10,27,37,21,Lecture
72099,61,2018,37,10,27,37,22,Lecture
72100,61,2018,37,10,27,37,23,Video
72101,61,2018,37,10,27,37,24,Lecture
72102,61,2018,37,10,27,37,25,Lecture
72103,61,2018,37,10,27,37,26,Exercise
72104,61,2018,37,10,27,37,27,Lecture
72105,61,2018,37,10,27,37,28,Lecture
72106,61,2018,37,10,27,37,29,Lecture
72107,61,2018,37,10,27,37,30,Video
72108,61,2018,37,10,27,37,31,Lecture
72109,61,2018,37,10,27,37,32,Lecture
72110,61,2018,37,10,27,37,33,Lecture
72111,61,2018,37,10,27,37,34,Lecture
72112,61,2018,37,10,27,37,35,Lecture
72113,61,2018,37,10,27,37,36,Exercise
72114,61,2018,37,10,27,37,37,Examen
72115,62,2018,27,5,8,13,1,Exercise
72116,62,2018,27,5,8,13,2,QCM
72117,62,2018,27,5,8,13,3,Exercise
72118,62,2018,27,5,8,13,4,Video
72119,62,2018,27,5,8,13,5,Video
72120,62,2018,27,5,8,13,6,Video
72121,62,2018,27,5,8,13,7,Test
72122,62,2018,27,5,8,13,8,Lecture
72123,62,2018,27,5,8,13,9,Exercise
72124,62,2018,27,5,8,13,10,Lecture
72125,62,2018,27,5,8,13,11,Lecture
72126,62,2018,27,5,8,13,12,Lecture
72127,62,2018,27,5,8,13,13,Examen
72128,63,2018,30,2,10,12,1,Exercise
72129,63,2018,30,2,10,12,2,QCM
72130,63,2018,30,2,10,12,3,Lecture
72131,63,2018,30,2,10,12,4,Lecture
72132,63,2018,30,2,10,12,5,Lecture
72133,63,2018,30,2,10,12,6,Lecture
72134,63,2018,30,2,10,12,7,Lecture
72135,63,2018,30,2,10,12,8,QCM
72136,63,2018,30,2,10,12,9,Lecture
72137,63,2018,30,2,10,12,10,Lecture
72138,63,2018,30,2,10,12,11,Lecture
72139,63,2018,30,2,10,12,12,Examen
72140,64,2018,36,9,25,34,1,Lecture
72141,64,2018,36,9,25,34,2,Exercise
72142,64,2018,36,9,25,34,3,Lecture
72143,64,2018,36,9,25,34,4,Exercise
72144,64,2018,36,9,25,34,5,QCM
72145,64,2018,36,9,25,34,6,Lecture
72146,64,2018,36,9,25,34,7,Lecture
72147,64,2018,36,9,25,34,8,Lecture
72148,64,2018,36,9,25,34,9,Exercise
72149,64,2018,36,9,25,34,10,Lecture
72150,64,2018,36,9,25,34,11,QCM
72151,64,2018,36,9,25,34,12,Test
72152,64,2018,36,9,25,34,13,Lecture
72153,64,2018,36,9,25,34,14,Lecture
72154,64,2018,36,9,25,34,15,Lecture
72155,64,2018,36,9,25,34,16,QCM
72156,64,2018,36,9,25,34,17,Video
72157,64,2018,36,9,25,34,18,Lecture
72158,64,2018,36,9,25,34,19,Exercise
72159,64,2018,36,9,25,34,20,Video
72160,64,2018,36,9,25,34,21,Lecture
72161,64,2018,36,9,25,34,22,Exercise
72162,64,2018,36,9,25,34,23,Examen
72163,64,2018,36,9,25,34,24,QCM
72164,64,2018,36,9,25,34,25,Lecture
72165,64,2018,36,9,25,34,26,Lecture
72166,64,2018,36,9,25,34,27,Lecture
72167,64,2018,36,9,25,34,28,QCM
72168,64,2018,36,9,25,34,29,Lecture
72169,64,2018,36,9,25,34,30,Lecture
72170,64,2018,36,9,25,34,31,Lecture
72171,64,2018,36,9,25,34,32,QCM
72172,64,2018,36,9,25,34,33,Lecture
72173,64,2018,36,9,25,34,34,Examen
72174,65,2018,9,1,2,3,1,Video
72175,65,2018,9,1,2,3,2,Exercise
72176,65,2018,9,1,2,3,3,Lecture
72177,66,2018,8,2,2,4,1,Lecture
72178,66,2018,8,2,2,4,2,QCM
72179,66,2018,8,2,2,4,3,Lecture
72180,66,2018,8,2,2,4,4,QCM
72181,67,2018,8,1,4,5,1,Exercise
72182,67,2018,8,1,4,5,2,Video
72183,67,2018,8,1,4,5,3,Lecture
72184,67,2018,8,1,4,5,4,Exercise
72185,67,2018,8,1,4,5,5,Examen
72186,68,2018,38,3,8,11,1,Lecture
72187,68,2018,38,3,8,11,2,QCM
72188,68,2018,38,3,8,11,3,Lecture
72189,68,2018,38,3,8,11,4,Exercise
72190,68,2018,38,3,8,11,5,Lecture
72191,68,2018,38,3,8,11,6,Exercise
72192,68,2018,38,3,8,11,7,Video
72193,68,2018,38,3,8,11,8,QCM
72194,68,2018,38,3,8,11,9,Lecture
72195,68,2018,38,3,8,11,10,Lecture
72196,68,2018,38,3,8,11,11,Examen
72197,69,2018,16,3,4,7,1,QCM
72198,69,2018,16,3,4,7,2,Lecture
72199,69,2018,16,3,4,7,3,Lecture
72200,69,2018,16,3,4,7,4,Exercise
72201,69,2018,16,3,4,7,5,Video
72202,69,2018,16,3,4,7,6,Video
72203,69,2018,16,3,4,7,7,Lecture
72204,70,2018,19,3,6,9,1,Video
72205,70,2018,19,3,6,9,2,QCM
72206,70,2018,19,3,6,9,3,Lecture
72207,70,2018,19,3,6,9,4,Lecture
72208,70,2018,19,3,6,9,5,Lecture
72209,70,2018,19,3,6,9,6,Exercise
72210,70,2018,19,3,6,9,7,Exercise
72211,70,2018,19,3,6,9,8,QCM
72212,70,2018,19,3,6,9,9,Lecture
72213,71,2018,11,3,8,11,1,Video
72214,71,2018,11,3,8,11,2,Lecture
72215,71,2018,11,3,8,11,3,Exercise
72216,71,2018,11,3,8,11,4,Lecture
72217,71,2018,11,3,8,11,5,Video
72218,71,2018,11,3,8,11,6,Lecture
72219,71,2018,11,3,8,11,7,Video
72220,71,2018,11,3,8,11,8,Exercise
72221,71,2018,11,3,8,11,9,Lecture
72222,71,2018,11,3,8,11,10,Exercise
72223,71,2018,11,3,8,11,11,Examen
72224,72,2018,33,6,18,24,1,Lecture
72225,72,2018,33,6,18,24,2,Exercise
72226,72,2018,33,6,18,24,3,Lecture
72227,72,2018,33,6,18,24,4,Exercise
72228,72,2018,33,6,18,24,5,Lecture
72229,72,2018,33,6,18,24,6,Exercise
72230,72,2018,33,6,18,24,7,Exercise
72231,72,2018,33,6,18,24,8,Lecture
72232,72,2018,33,6,18,24,9,Lecture
72233,72,2018,33,6,18,24,10,Video
72234,72,2018,33,6,18,24,11,QCM
72235,72,2018,33,6,18,24,12,Video
72236,72,2018,33,6,18,24,13,Exercise
72237,72,2018,33,6,18,24,14,Lecture
72238,72,2018,33,6,18,24,15,QCM
72239,72,2018,33,6,18,24,16,Exercise
72240,72,2018,33,6,18,24,17,Lecture
72241,72,2018,33,6,18,24,18,Video
72242,72,2018,33,6,18,24,19,Exercise
72243,72,2018,33,6,18,24,20,Lecture
72244,72,2018,33,6,18,24,21,Lecture
72245,72,2018,33,6,18,24,22,Lecture
72246,72,2018,33,6,18,24,23,Video
72247,72,2018,33,6,18,24,24,Examen
72248,73,2018,27,9,16,25,1,QCM
72249,73,2018,27,9,16,25,2,Exercise
72250,73,2018,27,9,16,25,3,QCM
72251,73,2018,27,9,16,25,4,Lecture
72252,73,2018,27,9,16,25,5,QCM
72253,73,2018,27,9,16,25,6,Lecture
72254,73,2018,27,9,16,25,7,Video
72255,73,2018,27,9,16,25,8,Lecture
72256,73,2018,27,9,16,25,9,Test
72257,73,2018,27,9,16,25,10,Lecture
72258,73,2018,27,9,16,25,11,Lecture
72259,73,2018,27,9,16,25,12,Video
72260,73,2018,27,9,16,25,13,QCM
72261,73,2018,27,9,16,25,14,Exercise
72262,73,2018,27,9,16,25,15,Lecture
72263,73,2018,27,9,16,25,16,Exercise
72264,73,2018,27,9,16,25,17,Examen
72265,73,2018,27,9,16,25,18,Video
72266,73,2018,27,9,16,25,19,Video
72267,73,2018,27,9,16,25,20,Exercise
72268,73,2018,27,9,16,25,21,Lecture
72269,73,2018,27,9,16,25,22,Lecture
72270,73,2018,27,9,16,25,23,Exercise
72271,73,2018,27,9,16,25,24,Lecture
72272,73,2018,27,9,16,25,25,Examen
72273,74,2018,9,1,6,7,1,Exercise
72274,74,2018,9,1,6,7,2,Lecture
72275,74,2018,9,1,6,7,3,Lecture
72276,74,2018,9,1,6,7,4,QCM
72277,74,2018,9,1,6,7,5,Exercise
72278,74,2018,9,1,6,7,6,Lecture
72279,74,2018,9,1,6,7,7,Examen
72280,75,2018,41,5,31,36,1,Video
72281,75,2018,41,5,31,36,2,Exercise
72282,75,2018,41,5,31,36,3,QCM
72283,75,2018,41,5,31,36,4,Exercise
72284,75,2018,41,5,31,36,5,Exercise
72285,75,2018,41,5,31,36,6,Lecture
72286,75,2018,41,5,31,36,7,Lecture
72287,75,2018,41,5,31,36,8,Lecture
72288,75,2018,41,5,31,36,9,Exercise
72289,75,2018,41,5,31,36,10,Lecture
72290,75,2018,41,5,31,36,11,Exercise
72291,75,2018,41,5,31,36,12,Lecture
72292,75,2018,41,5,31,36,13,Test
72293,75,2018,41,5,31,36,14,Lecture
72294,75,2018,41,5,31,36,15,Exercise
72295,75,2018,41,5,31,36,16,Video
72296,75,2018,41,5,31,36,17,Exercise
72297,75,2018,41,5,31,36,18,Exercise
72298,75,2018,41,5,31,36,19,Lecture
72299,75,2018,41,5,31,36,20,Lecture
72300,75,2018,41,5,31,36,21,Lecture
72301,75,2018,41,5,31,36,22,Lecture
72302,75,2018,41,5,31,36,23,Lecture
72303,75,2018,41,5,31,36,24,Examen
72304,75,2018,41,5,31,36,25,Lecture
72305,75,2018,41,5,31,36,26,Exercise
72306,75,2018,41,5,31,36,27,Lecture
72307,75,2018,41,5,31,36,28,Lecture
72308,75,2018,41,5,31,36,29,Lecture
72309,75,2018,41,5,31,36,30,Video
72310,75,2018,41,5,31,36,31,Lecture
72311,75,2018,41,5,31,36,32,Lecture
72312,75,2018,41,5,31,36,33,Lecture
72313,75,2018,41,5,31,36,34,Exercise
72314,75,2018,41,5,31,36,35,Lecture
72315,75,2018,41,5,31,36,36,Examen
72316,76,2018,9,1,3,4,1,Exercise
72317,76,2018,9,1,3,4,2,Lecture
72318,76,2018,9,1,3,4,3,QCM
72319,76,2018,9,1,3,4,4,Examen
72320,77,2018,9,1,7,8,1,Exercise
72321,77,2018,9,1,7,8,2,Lecture
72322,77,2018,9,1,7,8,3,Exercise
72323,77,2018,9,1,7,8,4,Lecture
72324,77,2018,9,1,7,8,5,Video
72325,77,2018,9,1,7,8,6,Exercise
72326,77,2018,9,1,7,8,7,Lecture
72327,77,2018,9,1,7,8,8,Examen
72328,78,2018,40,4,10,14,1,Lecture
72329,78,2018,40,4,10,14,2,QCM
72330,78,2018,40,4,10,14,3,Lecture
72331,78,2018,40,4,10,14,4,QCM
72332,78,2018,40,4,10,14,5,Exercise
72333,78,2018,40,4,10,14,6,Lecture
72334,78,2018,40,4,10,14,7,Lecture
72335,78,2018,40,4,10,14,8,Exercise
72336,78,2018,40,4,10,14,9,Exercise
72337,78,2018,40,4,10,14,10,Video
72338,78,2018,40,4,10,14,11,Lecture
72339,78,2018,40,4,10,14,12,Video
72340,78,2018,40,4,10,14,13,Lecture
72341,78,2018,40,4,10,14,14,Lecture
72342,79,2018,19,1,11,12,1,Exercise
72343,79,2018,19,1,11,12,2,Lecture
72344,79,2018,19,1,11,12,3,Exercise
72345,79,2018,19,1,11,12,4,Lecture
72346,79,2018,19,1,11,12,5,Lecture
72347,79,2018,19,1,11,12,6,Lecture
72348,79,2018,19,1,11,12,7,QCM
72349,79,2018,19,1,11,12,8,Lecture
72350,79,2018,19,1,11,12,9,Lecture
72351,79,2018,19,1,11,12,10,Exercise
72352,79,2018,19,1,11,12,11,Lecture
72353,79,2018,19,1,11,12,12,Examen
72354,80,2018,9,2,7,9,1,Lecture
72355,80,2018,9,2,7,9,2,QCM
72356,80,2018,9,2,7,9,3,Lecture
72357,80,2018,9,2,7,9,4,Lecture
72358,80,2018,9,2,7,9,5,Lecture
72359,80,2018,9,2,7,9,6,QCM
72360,80,2018,9,2,7,9,7,Lecture
72361,80,2018,9,2,7,9,8,Lecture
72362,80,2018,9,2,7,9,9,Examen
72363,81,2018,48,17,29,46,1,Lecture
72364,81,2018,48,17,29,46,2,QCM
72365,81,2018,48,17,29,46,3,Lecture
72366,81,2018,48,17,29,46,4,Lecture
72367,81,2018,48,17,29,46,5,Lecture
72368,81,2018,48,17,29,46,6,Lecture
72369,81,2018,48,17,29,46,7,Lecture
72370,81,2018,48,17,29,46,8,Lecture
72371,81,2018,48,17,29,46,9,Lecture
72372,81,2018,48,17,29,46,10,Lecture
72373,81,2018,48,17,29,46,11,Video
72374,81,2018,48,17,29,46,12,QCM
72375,81,2018,48,17,29,46,13,QCM
72376,81,2018,48,17,29,46,14,Video
72377,81,2018,48,17,29,46,15,Lecture
72378,81,2018,48,17,29,46,16,Lecture
72379,81,2018,48,17,29,46,17,QCM
72380,81,2018,48,17,29,46,18,Video
72381,81,2018,48,17,29,46,19,Lecture
72382,81,2018,48,17,29,46,20,Video
72383,81,2018,48,17,29,46,21,Lecture
72384,81,2018,48,17,29,46,22,Lecture
72385,81,2018,48,17,29,46,23,Examen
72386,81,2018,48,17,29,46,24,QCM
72387,81,2018,48,17,29,46,25,Lecture
72388,81,2018,48,17,29,46,26,QCM
72389,81,2018,48,17,29,46,27,Lecture
72390,81,2018,48,17,29,46,28,Lecture
72391,81,2018,48,17,29,46,29,Video
72392,81,2018,48,17,29,46,30,Lecture
72393,81,2018,48,17,29,46,31,Lecture
72394,81,2018,48,17,29,46,32,QCM
72395,81,2018,48,17,29,46,33,Exercise
72396,81,2018,48,17,29,46,34,Lecture
72397,81,2018,48,17,29,46,35,Lecture
72398,81,2018,48,17,29,46,36,Lecture
72399,81,2018,48,17,29,46,37,QCM
72400,81,2018,48,17,29,46,38,QCM
72401,81,2018,48,17,29,46,39,Lecture
72402,81,2018,48,17,29,46,40,Video
72403,81,2018,48,17,29,46,41,Exercise
72404,81,2018,48,17,29,46,42,QCM
72405,81,2018,48,17,29,46,43,Lecture
72406,81,2018,48,17,29,46,44,QCM
72407,81,2018,48,17,29,46,45,Lecture
72408,81,2018,48,17,29,46,46,Examen
72409,82,2018,15,3,10,13,1,Lecture
72410,82,2018,15,3,10,13,2,Lecture
72411,82,2018,15,3,10,13,3,Lecture
72412,82,2018,15,3,10,13,4,Lecture
72413,82,2018,15,3,10,13,5,Exercise
72414,82,2018,15,3,10,13,6,QCM
72415,82,2018,15,3,10,13,7,Exercise
72416,82,2018,15,3,10,13,8,Video
72417,82,2018,15,3,10,13,9,Video
72418,82,2018,15,3,10,13,10,Lecture
72419,82,2018,15,3,10,13,11,Lecture
72420,82,2018,15,3,10,13,12,Lecture
72421,82,2018,15,3,10,13,13,Exercise
72422,83,2018,29,6,15,21,1,Exercise
72423,83,2018,29,6,15,21,2,Lecture
72424,83,2018,29,6,15,21,3,Lecture
72425,83,2018,29,6,15,21,4,Lecture
72426,83,2018,29,6,15,21,5,QCM
72427,83,2018,29,6,15,21,6,Video
72428,83,2018,29,6,15,21,7,Lecture
72429,83,2018,29,6,15,21,8,Lecture
72430,83,2018,29,6,15,21,9,Exercise
72431,83,2018,29,6,15,21,10,Video
72432,83,2018,29,6,15,21,11,Lecture
72433,83,2018,29,6,15,21,12,Lecture
72434,83,2018,29,6,15,21,13,QCM
